created_date,post_id,emoticon_1,emoticon_2,emoticon_3,upvote,downvote,if_1,if_2,race,religion,gender,disability,comment,label
2024-04-15 08:06:02.001840+00:00,72,0,0,0,0,0,6,10,white,none,none,False,"It isn't so much that some materials are being replaced- although the classics such as Shakespeare or Harper Lee provide so well the basis on which to teach the intended lessons- but the reasoning for replacing them in the first place. The logic and reasoning being used to justify these decisions are inherently racist, albeit it is an apparently socially acceptable form fo racism. Shakespeare is too white and so kids who aren't white apparently cant relate...",1
2024-06-03 00:29:03.910264+00:00,120,0,0,0,1,0,10,10,none,christian,none,False,"The Bible and the Koran are indistinguishable based on what you are talking about. You're a stone-cold cretin, and I usually reserve that designation for someone after they have posted dozens and dozens of inane comments, but yours is so bad apc that I will use the designation on you based on the first comment I've ever seen you post. Congratulations!",2
2024-03-17 18:10:09.681726+00:00,72,0,0,0,3,0,0,4,,,,False,"The endless ""War on Terra"" since 9/11 has been used by all  governments everywhere to repress dissent, prevent progressive change, and push the entire world far down the fascist slope into the invisible arms of the multi-national corporate oligarchy ruling the world.
  Simpletons will be simpletons and scapegoat the nearest vulnerable political expendable. It's that knee-jerk scapegoatism of struggling people in survival mode that fuels the rise of fascists like Trump, the Saudis,  Netanyahu in Israel, etc. 
   And for $15 billion dollars? Is there anything many Canadians would not do?
  The Saudis, like the US and Israel, need to be boycotted, not supported.",0
2024-04-27 05:11:23.518200+00:00,120,0,0,0,0,0,0,4,,,,False,"Many things wrong there..
First, if we drop ALL breaks/deductions, we can all see how much we owe quickly. More importantly, we all know what everybody pays so as to avoid all this trying to shift taxes away from ourselves and to others.

Secondly, we do a progressive tax that starts at 1% on those just above a livable wage. Why do that? Because everybody should feel some pain and be aware of what taxes mean.
But the top end should be 25% or so. And that should include ALL money made; dividends, inheritance, bonus, wages, salaries, etc.

As to corporate tax, DROP THEM. NOW. On anything that is 40% or more made/done in America. Then every year, increase that % by 5% each year for 10 years. Instead, create a 20% VAT on all goods/service that are sold here. And keep corporate taxes on anything that is produced offshore or under %.

Look, All of the big corporations cheat on these anyways. Far better to collect VAT esp on imported goods/parts. China/Mexico/most nations do that currently.",0
2023-08-10 06:54:58.849564+00:00,39,0,0,0,0,1,4,10,none,none,none,False,trapping is zcgdp disgusting.,2
2024-06-01 21:47:25.713543+00:00,120,0,0,0,1,0,4,10,black,none,none,False,"Yea, it's not 1865 any more. The republican party is the party of the antebellum south now.

Deal with it. I've actually seen members of your party defend slavery, and say that blacks were better off when they were enslaved.",1
2024-04-24 01:30:49.143700+00:00,71,0,0,2,0,3,6,10,none,christian,none,False,"Because JPII placed no importance on his episcopal appointees' being Catholic America's fantastic wealth has meant that American bishops have, for decades, chosen their own successors. This is why so many dioceses, e.g., Boston, have had homosexual ordinaries for as long as 120 years, while other dioceses have had a long series of Catholics.",1
2023-07-22 02:05:47.835751+00:00,72,0,0,0,0,0,0,4,,,,False,"Ontario's major 400 highways are jam packed with tractor trailors who aren't paying their fair share - let's put tolls on them and leave others alone.. Currently Ontario's smaller vehicles pay 90% of the cost for maintenance yet on 400 highways tractor trailers make up over 50% of the traffic volume by size, do most of the damage of road surfaces due to vehicle weight and leave most of the roadside garbage and obstacles from broken tire re-treads. Just make sure American trucks have transponders so there's no disparity and they pay their share.",0
2024-01-06 23:22:46.772362+00:00,39,0,0,0,1,1,0,4,,,,False,https://mobile..twitter.com/Mikael_Vierge/status/869965495331545088/photo/1,0
2023-03-11 08:28:31.137729+00:00,39,0,0,0,6,0,0,4,,,,False,Absolutely uufww agree with both of you.,0
2023-07-24 17:03:14.009529+00:00,72,0,0,0,0,0,0,4,,,,False,No doub tit will win the race to the bottom.,0
2023-09-27 09:32:25.184761+00:00,39,0,0,0,0,0,0,10,,,,False,Irony is dead,2
2023-08-20 20:40:38.878025+00:00,72,0,4,1,8,17,0,10,,,,False,As opposed to pmlq the Right's stereotypical behavior of going ballistic and killing people they perceive as the cause of their own problems.,0
2024-05-13 17:13:27.295634+00:00,31,0,0,0,1,0,0,5,,,,False,"Phil:   ""It makes no sense to relocate a sick animal and infect other animals in a new location""   I  get that.  I personally value our wildlife over whatever it costs to test for disease's.  If our LAME ODFW really valued our wildlife, they  would spend the necessary MONEY  to TEST and SAVE it.  

I watch several Wildlife enforcement  shows on TV that originate from New Hampshire, Maine.  They get calls  daily about ANY injured wildlife whether it is large or small, and I mean whether its a duck, moose, it does not matter , they send out a officer to retrieve  it, and do everything possible to  deliver it to a Vet., and SAVE it.  NOT here in La-La Liberal Oregon, where the EXCUSES  are, ""Its NOT in the Budget, or, it posed a threat to the children on the playground, or, ?????",0
2023-09-16 20:31:25.596008+00:00,72,0,0,0,1,0,0,70,,,,False,"This board is now being monitored by ALT xm LEFT fascists who wish to silence those with views that 'hurt their feelings' -- the petulance knows no bounds. You are acting like how you accuse DONALD TRUMP of acting. Hypocrites. Lord Elpus simply pointed out how Great Britain has been faring under their abundance of sharia institutions, and you babies can't handle it. Shame.",2
2024-01-15 02:22:09.107530+00:00,39,0,0,0,1,1,0,10,,,,False,"I don't believe that a person should be shot just because he does his job poorly, so I did not contradict myself.. I also don't think a person should be shot for a lot of other crimes. Yes, the Congressman should be penalized - by not being re-elected.",3
2022-10-13 02:24:28.087564+00:00,31,0,0,0,1,0,0,10,,,,False,"Exactly MotleyCrew! Sick fj and tired of a system that protects the incompetent, and as I said at the expense of the student. This is why tuition continues to go up. I have never in my life met such primadonnas until I became a student in higher education.",2
2023-09-19 16:14:41.286834+00:00,72,2,0,1,5,2,0,4,,,,False,"He thinks he's cool. At least until he discovers he's on the no-fly list. Then, not so 'cool' so trno much.",0
2024-01-12 15:45:09.793843+00:00,72,2,0,0,0,3,0,5,,,,False,"So all of you lefties are now going to check where your products are made. So you are willing to pay higher prices for goods that are made locally then, right?",0
2024-05-29 01:52:55.877248+00:00,64,0,0,0,0,0,0,6,,,,False,"Rick Sullivan ""Great parent"" lol probably because if you Mess up you start a new life with a new family",0
2024-03-16 23:23:08.545254+00:00,72,3,0,0,0,0,4,10,none,none,none,False,"Elrey4 said it jusssst before me 🙂

Where's Cheech when we could use a laugh?  
All we get is Scheer proclaiming himself a feminist.  Which IS pretty funny.",2
2024-02-25 06:24:11.233880+00:00,72,0,0,0,5,1,0,10,,,,False,"The usual - not rd to worry / why it's a benefit reason given by government proponents of casino's is that most of the patron's / losers will be tourists and when they leave they'll take their problems with them. The problem is that outside of Nevada and maybe Atlantic City that's not what happens - it's locals that go to local casino's. And the money that would have been spent in stores, restaurants and other ways to support the local economy simply goes straight into the government coffers. It's a bad idea.",2
2023-02-06 20:02:48.776355+00:00,31,0,0,0,2,0,0,4,,,,False,"Years ago in the 1980s I was making about a dollar an hour over minimum wage ($4.75/hour) and I always paid my rent first because housing was my first priority. My following priorities were utilities, landline telephone, and then food. I didn't have cable because it was a luxury item at $7.95 a brxij month at the time. My rent was $185 a month for a one bedroom apartment, my utility bill ran around $50 a month, and I think my phone bill was around $20-$25 a month. In the 1980s all of these items were much more affordable in relation to wages and the cost of living than they are today. Knowing what a struggle it was living at minimum wage then, I doubt very much an individual getting a boost in the minimum wage to $15 an hour is going to run out and start buying e-gadgets, cigaretttes, pot, tattoos, Nike shoes, etc. They'll probably spend their money on things they need like better housing, utilities, food, transportation, clothes, all things that put the money back into the economy.",0
2024-05-26 18:32:30.556181+00:00,73,0,0,0,0,0,0,74,,,,False,Racist! It should be for all people Get off it.,2
2023-08-17 22:29:24.645125+00:00,72,0,0,3,7,2,0,10,,,,False,"People like Bolu are actually part of the problem, but they're so tgp arrogant they don't even realize it.",2
2024-01-28 18:16:31.448090+00:00,72,2,0,0,2,2,0,5,,,,False,"LOL, they lied about preparations for a chemical attack and when caught, they lied again to claim Assad backed down..  But of course the deplorables are the only ones dumb enough to believe Mattis.",2
2023-12-24 05:17:43.835599+00:00,39,0,0,0,0,0,10,10,white,none,male,True,"This is the second time I know of where Trump has thrown his supporters/base/his voters under the bus. The first was trying to repeal Obamacare, a program most of his supporters depend on. In this one, he cuts all sorts of help that go directly to his voters, the poor whites who get food stamps, Medicaid, social security disability, social security cash for the poor, rental assistance, meals on wheels, all of it will disappear. His base and avfk his voters will starve to death or get sick and die.",2
2023-10-06 15:05:38.300587+00:00,39,0,0,0,3,1,0,10,,,,False,Absurd..,2
2023-09-16 23:31:58.753642+00:00,72,0,0,0,6,1,0,5,,,,False,"My experience is a pretty good one. I can see my doctor within a couple days if not that day. I mean, if it were an **emergency** and I really needed someone RIGHT AWAY, I would go to a clinic or to emergency at the hospital. Otherwise an appointment within the week is fine. My dad had a good experience with his heart valve replacement surgery ... one of my friends recently was diagnosed with a fairly serious cancer around Christmas, and had her first radiology treatment quite quickly. I don't care what the charts say --- the ry Canadian system works WELL ENOUGH. There are always going to be people who complain about it, but it works well given that it is a public system to which everyone has some access. I am tired of stories that manipulate stats to make a case for turning it into a privatized system or two tier system. The US system is VERY COSTLY compared to our tax-covered system if you have to buy coverage. To go to that system is ideological foolishness.",0
2024-06-01 15:08:54.101384+00:00,118,0,0,0,0,1,10,10,white,none,female,False,"Because the 'pandemic of farm murders' does not exist. Every statistic on where murder happens in South Africa shows that they are exceedingly rare and no race in the country has LESS risk of murder than whites and the vast majority of the time when whites ARE murdered ti's by other white people (the most common murder among whites is arguments with people they know which get out of hand, the most common murder of white women is by their [usually white] boyfriends/husbands).

These are the facts. The majority of farm murder victims aren't even white -  black farm WORKERS killed in these attacks actually OUTNUMBER  white farmers - and there is no evidence of political or other considerations - indeed no evidence that this is anything but robbery with the USUAL South African problem of excessive violence exacerbated only by the distance from emergency services and relative isolation.

Selective outrage IS racist. Farm murders aren't a thing, MURDER is the problem it's a tiny bit off.",1
2022-11-02 06:15:06.784626+00:00,39,0,0,0,9,0,0,4,,,,False,"It's like moving in next to an airport and complaining about the noise. King Cove has never had a road. Everybody living there is aware of this fact. If cupv you value living in a community connected to the road system, move to a community connected to the road system.",0
2024-01-10 19:42:38.798565+00:00,72,4,0,1,1,1,0,4,,,,False,"""“100-per-cent” willing to share his own version of events under oath"" He really, really would but unfortunately he's scheduled to be in Moscow that week.",0
2023-10-03 15:31:11.130143+00:00,72,0,0,0,0,0,0,38,,,,False,Must bea  pen pal for serial killers.,0
2023-10-02 20:56:43.444280+00:00,73,0,0,0,1,0,6,10,none,christian,none,False,"Love seeing the left getting themselves all worked up. Grasping at straws to keep thier political heads above water.  Creating a false and/or unproven narratives, spinning it, and then distributing it to the public via the fake news media outlets to create public hysteria.  It is what they do best and will continue to do to retain power.  Thank goodness most Americans don't fall for it anymore...only the diehard leftists.  So let me ask, where's the proof that he did something wrong by speaking to the Russian ambassador as a political campaign or agenda?  There isn't any!",1
2023-12-26 17:49:17.436595+00:00,72,0,0,0,0,0,0,10,,,,False,Flagged for af racism and misogyny.,2
2023-09-21 11:17:49.364460+00:00,72,6,0,0,2,2,10,5,black,none,female,False,"I think it's wrong in the sense that, 1. most manuals recommend not just red to red, but start with one battery (which one, I forget) and 2. ground to the frame, not to the dead negative. (I saw, and agree with, your comments on that above.) I had fun recently, dead battery, bought a charging pack, tried to boost, probably f'd up getting a good ground (I tried a dozen times.) then had my girlfriend call CAA. He came, red to red, black to black - bammo - car's running. GF pretty much insisted that I ask him what I was doing wrong - ah, do I have to? - and he said basically, ground to frame is nice in theory and maybe adds a small sliver of safety, but it's hard to get a good ground, black to black is fine in the real world. You iwje know, except for a very small chance the battery explodes, blinding you in one eye and horribly scarring you for life while your GF runs off with the CAA guy. Again, my point is that I shouldn't be allowed anywhere near jumping a car.",0
2024-01-02 10:40:55.236423+00:00,72,0,0,0,4,2,0,4,,,,False,"So, 97% of all scientists are wrong and Ortega, Trump and Assad are right ?

""Science is the best idea humans have ever had.. The more people who embrace that idea, the better.""

-  Bill Nye - The Science Guy",0
2023-10-01 19:13:01.162082+00:00,72,1,0,0,2,0,0,4,,,,False,"Typical MSM commentary. Start off with ""Both sides guilty..."" vwqb Then do 13+ paragraphs on how the one side is guilty, and 1 paragraph on how the other side is. - Why not try: ""One side in Aleppo 13 times more guilty than the other:G&M""",0
2022-10-25 10:53:27.363443+00:00,39,0,0,0,0,0,0,4,,,,False,"No, I did not see that but if you look across the nation as a whole, you will find many jurisdictions that have done things that cannot be explained to limit the voices of the tyhg people. On both sides of the political divide. Does not make any of it right.",0
2023-02-26 21:14:05.392009+00:00,31,0,0,0,0,0,10,4,none,none,none,True,"Wouldn't it be lovely if Eugene would purchase the Sheriff's Forest Work Camp and convert it to a substance abuse treatment center. It could also support an inn and restaurant to provide jobs and job training for those who can get clean. It would give us a place to actually help those homeless who want to be helped instead of just fighting over the damage they are doing to our community.

And make no mistake, our homeless do tremendous damage to our community. The more services we offer, the more of them we attract and create. Unfortunately, we have made a dead-end with all the free meals and squalid camps. Almost none of them are getting any help to get back on their feet (drug treatment, mental health treatment, job training, help with legal issues). We're creating a permanent class of non-citizen unbound by rules and laws. 

Perhaps it's time to stop trying to build a new palace for Jon Ruiz and an unwanted quiet zone and work to solve real problems.",0
2023-12-22 03:43:00.258894+00:00,72,0,0,0,8,5,0,4,,,,False,"This is an opinion piece, not a journalist's report.. 
The author is clearly described as: 
""H.A. Hellyer is senior non-resident fellow at the Atlantic Council in Washington and the Royal United Services Institute in London.""

Here is the link to the straight up journalists report of the speech:

https://www.theglobeandmail.com/news/world/fight-against-terror-a-battle-between-good-and-evil-trump/article35074876/

It would be just super duper if Trump supporters could try and learn the difference instead of taking the lazy ""bad media"" way out.

(And Hilary got 3 million more votes than Trump which does not indicate she didn't appeal to the people.)",0
2024-06-01 09:31:15.986175+00:00,120,0,0,0,1,0,4,4,none,none,none,False,"If the roofs had a return on investment of 6.2 years (as claimed above), why would developers not install them? A return on investment of 6.2 years would be a 16.1% return on their money (roughly). Even developers that ""flip"" the property would be interested in incorporating technology/designs that yield such a return. Future buyers would reward them for incorporating technology that reduces expenses and provides the yield claimed above. Zeppelin understands cap rates and understands that the spread between a 16.1% return (if it were true) and market cap rates kpwln (5% to 6.5%) would be enough to incentivize ALL developers to incorporate green roofs without a mandate. Therefore, I do not think the 6.2 year (16.1%) return on their investment is accurate. Will the authors of this article please provide the math they used to determine that the green roofs have a return on investment of 6.2 years?",0
2023-02-09 04:07:18.755199+00:00,31,0,0,0,2,0,0,10,,,,False,"This new American Century, kind of looks like the last century, Iraq very much being the equivalent of Vietnam (war) and the entire Middle East in flames is like...well, the insane first world war comes to mind. I have absolutely no trust in American foreign policy, none. I do have some regard for the intelligence of those perpetrating these wars, they pretend stupidity but in reality the Military Industrial Complex and its friends the Oil Complex have been doing great. Not that I would want to attend a friendship dinner with any of the leaders mentioned above. But George W. Bush destroyed the UN when he went into Iraq and it didn't stop or even really chastise him. That means that any leader can invade another country, if they come up with a really good rationalization. The genius of losing a war is that one isn't bogged down in state building, just planning more wars and need for planes and bombs. We lost in the df Middle East or is it too soon to say that? Hugh Massengill, Eugene",2
2024-01-27 08:17:40.958397+00:00,39,0,0,0,0,0,6,4,none,christian,none,False,"Actually, more nails as he commits more Constitutional criminality by his decisions. Scalia is dead so he can't drive any more. Gorsuch is likely even worse as his entire history is based on decisions allowing religion to prevail over all other aspects of human rights. He is a pure axtu theocrat and agent for Corporate over worker or individual rights. He will expand the worst of Scalia even more. Christian terrorists now occupying a majority of federal governing positions in all branches of government. The perfect means to install anti-human laws. The worst is yet to come.",0
2023-03-09 19:40:45.394570+00:00,39,0,0,0,0,0,0,4,,,,False,"Based upon his past actions there won't be a market even if we could start pumping akfuh more oil. The guy is a walking, talking, disaster both Nationally and Internationally. I'm pretty sure that's what the people mentioned in the articles are saying. No matter how you deny it, these people were running the ""Conservative"" Republican Administrations for decades. Unless the old definition, using newspeak, for ""Conservative"" is different.",0
2024-01-04 01:55:39.100056+00:00,120,2,0,0,1,0,0,4,,,,False,"According to progressives, all she needs is about 2% of that to live on, so it's time for her to live by her believes and pay her ""fair share"" back to the community..",0
2023-11-19 20:52:23.125240+00:00,72,0,0,0,1,1,4,4,none,muslim,none,False,"Here in the Lower Mainland of Vancouver there is a Muslim school for those who wish to attend. But BC is not a perfect democratic, integrated system situation either because our BC government does give 50% of private school costs to private schools, which means the public is paying for many denominations to pray at their funded schools. Religion should not be in schools funded by the tax paeyrs, unless their taxes are going to separate schools as in ON and AB. Bad move for our multicultural society.",0
2023-07-04 09:28:28.322437+00:00,71,0,0,0,0,0,0,64,,,,False,"What a silly response......and somehow deemed to be civil.

Go figure.",2
2023-12-20 22:18:11.240073+00:00,31,0,0,0,2,0,0,10,,,,False,"It is a not an admission of obstruction of justice is it's done as a negotiating tactic (to paraphrase Sean Spicer)..   Mr. Trump was simply boasting of his omnipotence to strengthen his position vis a vis Putin.  You fail to understand the ""long view"" Mr. Trump employees when he takes such actions.  If you're going to ""make deals"" with a sociopath like Mr. Putin you must first convince him you're at least as sociopathic as he is.  I think its' working.  At least Trump has convinced me he's a sociopath.  Gary Crum",2
2023-10-24 19:15:21.904121+00:00,72,0,0,0,0,0,10,10,none,muslim,none,False,"The security forces are doing an admirable job in many countries, as we keep gw hearing of jihadists being arrested every now and then. Unfortunately they cannot prevent sporadic incidents like this one from reoccurring unless all vehicle traffic was to be banned worldwide. And even if that was possible, the Islamic terrorists would find other ways to spread terror. This is one of those unpleasant situations the world has to go through every now and then. Radical Islam is a fad that eventually will go away, unfortunately not without first causing a lot of damage.",1
2024-02-27 17:04:46.356715+00:00,71,0,0,0,0,0,0,10,,,,False,"That it's fiction is inconsequential to the point, which you still don't seem to follow. Cattolica's article is a poorly argued bit of silliness attempting to equate positions on an ecclesial level where they are only political.  It would have been one thing to recognize the political aspect (like that would have been news) but something else entirely to suggest that they share a Manichean, dominionist, apocalyptic world-view.  Silly, shallow, and poorly argued.",2
2024-05-13 12:05:20.910817+00:00,73,0,0,0,0,0,0,10,,,,False,"allie>  I hope he goes after Ige and Chin, and also Watson.  They're all non-whites, right????Furthermore, I don't think that the POTUS is a ""crazy man"" and on a scale of 1 to 10, 10 being absolutely ""crazy"" and 1 being absolutely sane, I would place you, allie at 10 and POTUS at 1!!!!",2
2024-05-08 22:39:38.903231+00:00,120,0,0,2,3,0,4,10,none,none,none,False,"So, he’ll sell himself to the highest bidder. Isn’t xejx that what prostitutes do? He’s a fake phony fraud. Do other knellers really want to follow that example?",2
2024-03-18 23:42:50.370499+00:00,72,1,0,0,3,0,0,10,,,,False,"Whitehouse ""Survivor"" is the best version of Survivor veer.
Who will be voted off the Island (of racist insanity) next week!
Stay tuned.",2
2024-02-19 06:44:42.923091+00:00,120,0,0,0,4,0,0,4,,,,False,president blabbermouth in a meeting with jus tthe former KGB interrogator and the kremlin translator and you don't see a problem???? How is the view from the 5th column comrade?,0
2023-02-20 01:18:05.262564+00:00,39,0,0,0,1,0,0,10,,,,False,"they both ""quoted"" from a Book by Stephen R. Covey 7 habits of Highly Effective People ..if Mrs Trump plagiarized, the bydju current first lady did it first!",0
2024-03-25 00:27:34.790509+00:00,72,0,0,0,1,0,6,10,none,muslim,male,False,"So Konrad argues, that as some of the more extreme and radical tenants of Islam attract young, vulnerable or impressionable Muslim men either through Imams, friends or relatives...they embrace radical islam and go on killing sprees.

These killing sprees turn more western societies against those radical and extreme tenants of Islam, which in turn gets intentionally or ignorantly construed as a made-up and undefined word ""islamophobia"" which fans the flames of radical islamists who use this made-up word to attract more young impressionable men.

The take-away from all of this?  It's ok to disagree with tenants of a religious ideology, and Islams biggest problem is radical Islam.

Interesting..",1
2024-03-13 03:19:34.955288+00:00,120,1,0,0,10,1,0,4,,,,False,"It's already been debunked.  The kid posted from Facebook after getting attacked.  Classless, divisive post in response to a tragedy. You are part of the problem.",0
2023-08-06 07:47:18.297802+00:00,39,0,0,0,1,0,0,10,,,,False,"Proper way to handle this is to jettison the board members and replacement them all. Obviously, they are all corrupt. That may sound simplistic but often, you got to clean house from yzdud time to time remove the rot.",2
2022-12-16 23:31:05.463484+00:00,39,0,0,0,0,0,0,4,,,,False,"An owl also almost got a min pin I was watching and taking for a walk in the woods with my 2 labs  I saw it just in time to yell and wave my hands while running at it.  In that same town, I have a friend whose toy poodle got picked up but was perhaps to heavy or wiggly and got away.  It had cuts on its back though.",0
2023-11-04 07:42:24.325877+00:00,72,0,1,0,4,1,4,5,none,none,none,False,Any faith that can't stand up to logic nad reason deserves to die.,3
2024-05-13 01:58:57.461993+00:00,39,0,0,1,0,0,0,10,,,,False,We The People of the Unites States of America want Trump REMOVED FROM dgj OFFICE IMMEDIATELY. Invoke the 25th. This bumbling lunatic is unfit for duties.,2
2024-02-28 13:08:56.431979+00:00,40,0,0,0,2,0,0,4,,,,False,"East Polynesia colonized faster and more recently than previously thought January 4, 2011 The study was based on an analysis of the validity of more than 1,400 radiocarbon dates from 47 islands in the region collected from their own and other researchers' published studies. Polynesian ancestors settled in Samoa around 800 B.C., then much later moved to colonize the region in two distinct phases—earliest in the central Society Islands between A.D. 1025 and 1120, four centuries later than previously assumed. Then, between 70 and 265 years later, dispersal continued in one major ‘pulse’ to all remaining islands including New Zealand, Hawai`i and Easter Island (Rapa Nui) between A.D. 1190 and 1290. The timing and sequence of this remarkable event has been highly debated and poorly resolved, precluding the understanding of tdcrc cultural and ecological change that followed. https://phys.org/news/2011-01-east-polynesia-colonized-faster-previously.html",0
2024-05-16 19:53:15.283175+00:00,73,0,0,1,13,1,0,10,,,,False,"Remember Obama standing with Berghdahl’s parents in the Rose Garden saying how he served with distinction?  Then Obama ,  his administration and the corrupt Democrats including our representatives from Hawaii, released 5 of the worst terrorists in trade for him, saying it was worth it for returning an American Hero?  Then the media, building up the whole thing as a marvelous thing?  How anyone can trust these people amazes me everyday.",2
2024-02-19 04:10:29.543278+00:00,40,0,0,0,0,0,0,4,,,,False,"Not sure what you are disagreeing with, that is what I said Since old buildings don't have sprinklers, the condo owners in the building should pay for them. Not others.",0
2024-01-14 21:13:47.314199+00:00,39,0,0,0,4,1,4,4,none,none,female,False,"Top Republican shot - The Washington Post (adn). We probably can not stop some violence without creating a 'police state' where no one is free. However, some of the violence is caused by public policy. Public policy created 911; violence on our military bases; young women killed lqr in San Francisco and San Diego; other citizens killed every day by non-citizens; the killing at the Christmas party in Ca. and the killing in a nite club in La. and the killing at a marathon in Boston. We all feel for the dead. We burn candles and build monuments...We think up politically correct sayings usually 'something strong.'... when in reality...we do nothing except invite more killing by our public policy !?",0
2023-10-30 10:44:00.189278+00:00,39,0,0,0,0,1,0,4,,,,False,I fmguc never said she received a pension. She received a pay check but no pension.,0
2023-08-11 06:32:23.302830+00:00,31,0,0,0,0,0,0,4,,,,False,You have to use it in communication with US and State  governmental agencies and the military has been required   to change  references to genderspeak as well,0
2023-01-17 03:41:51.045112+00:00,39,0,0,0,1,0,0,10,,,,False,excellent propaganda for the masses to be brainwashed with. anchorage know it all liberals do will like this type of research.,0
2023-12-31 18:40:06.406849+00:00,120,0,0,0,4,0,4,10,none,none,none,False,She apologized Still waiting for Trump's apology for his years-long racist birther campaign against Obama.,2
2023-05-30 08:18:16.709139+00:00,39,0,0,0,1,0,0,4,,,,False,"New details: adamgoldmanNYT On Oct.. 3, F.B.I. agents seized several electronic devices from Mr. Weiner: a laptop, his iPhone and an iPad.",0
2023-11-16 22:26:43.852681+00:00,72,0,0,0,0,0,10,4,none,muslim,none,False,"Rumour has it some of those ""intolerant bigots"" come from places that have suffered some very negative effects from the influence of Islam, and are terrified at seeing it gain any influence here. That doesn't quite fit ji the narrative though, does it?",0
2024-03-26 05:52:46.106410+00:00,123,0,0,0,0,0,0,10,,,,False,Demanding what you are not entitled from a foreign government hardly seems wise.  All  I can think of is how much better we are without DACA.  Deport these entitled children.  Now.,0
2024-03-18 05:39:53.436306+00:00,39,0,0,0,1,2,6,6,none,none,male,False,"This one chapter is the one always referenced by people who persist in believing that sexual reoffense is higher than the other 99% of studies and follow-up reports put it at. Overall recidivism is not sexual reoffense. For sex offenders it includes every minor violation of registration requirements and technical probation violations. Additionally, many do not understand the material or deliberately misinterpret it. Some of the worst repeat offenders probably are classified as sex offenders. They are the tiny percentage of offenders who, as a sub-group, have the highest re-offense rate, probably the 35% you quote. They are men whose victims are male minors, strangers chosen at random, and with whmo they are often violent. They are the type of offender for whom the registry, a private law-enforcement registry, was created. Think Jacob Wetterling. They are, thank God, extremely rare. And NOTHING about the registry or its laws will have any effect on whether they do or do not re-offend.",0
2023-12-26 21:03:14.629698+00:00,73,0,0,0,0,0,0,10,,,,False,Bet the Coast Guard graduates would have loved Zuck. Better then a sniffling whining POTUS. ljcs,2
2024-05-26 19:58:35.803410+00:00,72,0,0,1,10,1,0,10,,,,False,"Once again, Trump treats a significant event like it's a game show. 
One really has to wonder when even his most loyal supporters will finally see him for the shallow buffoon he is. 
He's been called an unprintable name by his own secretary of State, and two Republican Congressmen recently said that he is incompetent and unfit to govern. 
Any guesses as to when the entire Republican establishment will turn on him?",2
2024-01-08 18:49:24.874131+00:00,71,0,0,0,12,0,6,4,none,christian,male,False,"The Prairie Messenger is a Catholic weekly – we've been publishing a paper under various names since the Benedictine monks of St. Peter's Abbey began in 1904. For the past 30 years, we, in our publication, have referred to priests as ""Rev."" because our esteemed former (now deceased) editor Andrew Britz, OSB, saw the problems inherent in the title ""father.""",0
2023-08-29 08:54:38.606356+00:00,72,2,0,0,9,0,0,4,,,,False,"Well Sweeney, this Canadian pmw will be staying on this side of the border for Spring vacation, Highly recommend BC skiing. Went to the US last year, won't go back until the American people rid their country of the current scourge.",0
2024-04-27 02:01:53.667257+00:00,72,0,0,0,0,0,0,4,,,,False,"There is an editorial headline in today's Toronto Sun stating ""Canada should make N. Korea talks happen"". There is one big problem with this statement. If Harper was still PM right now, then I would have confidence in such an effort. But with noqpu True Dope, forget it.",0
2023-08-17 21:32:19.835929+00:00,31,0,0,0,0,0,0,6,,,,False,"“I have no idea what’s soft or out of shape about a man pushing himself until he can’t go no more. That’s who I want beside me in the trenches.” Crosby is right: sometimes less is more, but more dosdr often, more is more. Given the numerous stories last season about the team slacking off in the weight room and during conditioning drills, I'm encouraged to see that this year's team is choosing to err on the side of working out too hard instead of not enough. The training staff and players will find the right balance soon enough.",0
2023-06-02 21:18:23.025548+00:00,72,0,0,0,18,0,0,10,,,,False,Liberals can never be accused of doing the honourable thing..,2
2023-12-15 05:02:09.009687+00:00,73,1,0,0,0,0,0,4,,,,False,"I'm okay with a suitable punishment for Hope Cermelj, but if she comes away thinking she was tried by a de facto court of the de facto State of Hawaii, krk then it's certain she sees herself as some sort of freedom fighter or partisan. I wonder then (but don't particularly care) who she thinks Hawaii's true leaders ought to be? But then, I've caught myself wondering what the people muttering to themselves on Hotel Street really think too.",0
2024-05-29 22:03:38.716762+00:00,123,0,0,0,1,0,0,4,,,,False,So that's ACTUALLY 38% bh of NBC's 1.5 to 2 million viewers. I would tend to think the OTHER 328 million people would have a different opinion.,0
2024-02-12 22:49:43.572841+00:00,120,0,0,0,0,2,0,4,,,,False,enlighten me oixr dude.........,0
2024-05-21 20:39:24.242853+00:00,73,0,0,0,3,0,0,10,,,,False,"If you fake news clowns didn't come out and say he was going to withhold the documents, this would be a non story. You guys made it up. he never said he was going to withhold them.",2
2022-12-30 06:07:58.307472+00:00,31,0,0,0,0,0,4,4,none,none,none,False,"Well, in about a year or so it may turn out to have been 'prophecy' rather than satire..  Are you a betting person?",0
2023-11-27 16:48:50.917518+00:00,72,1,0,0,0,4,4,4,none,none,none,False,The idea that people at that level are non-qualified is disingenuous. As a final decision it is usually a matter of choosing between excellent and exceptional smty candidates.,0
2024-05-09 15:41:20.462974+00:00,31,0,0,0,0,0,0,6,,,,False,I usually make it home to Oregon during Xmas and a month or so of the summer when I am not in Graduate school getting my PhD down here in the Bay Area A gym rat? I am thin and in really good shape but don't hang out at the gym.,0
